HorarioH,VelocidadeMaxima,Horário,Gênero,Região,Idade,Ano,Mes,TipoBatida
19,50,1148,Female,Major Cities of Australia,70,2018,7,Single
20,25,1232,Male,Major Cities of Australia,46,2018,7,Single
18,50,1095,Male,Major Cities of Australia,46,2018,7,Single
22,70,1373,Male,Major Cities of Australia,41,2018,7,Single
10,100,650,Male,Major Cities of Australia,71,2018,7,Single
9,60,580,Male,Major Cities of Australia,84,2018,7,Single
15,60,900,Male,Major Cities of Australia,22,2018,7,Single
7,60,420,Female,Major Cities of Australia,62,2018,7,Single
10,60,640,Male,Major Cities of Australia,55,2018,7,Single
12,50,765,Female,Major Cities of Australia,68,2018,7,Single
5,50,354,Female,Inner Regional Australia,82,2018,7,Multiple
19,100,1170,Male,Major Cities of Australia,23,2018,7,Single
9,50,590,Male,Inner Regional Australia,53,2018,7,Multiple
6,60,371,Male,Major Cities of Australia,65,2018,7,Multiple
18,50,1103,Male,Major Cities of Australia,15,2018,7,Single
4,110,240,Male,Inner Regional Australia,-9,2018,7,Single
23,100,1408,Female,Inner Regional Australia,9,2018,7,Multiple
23,100,1408,Male,Inner Regional Australia,59,2018,7,Multiple
23,100,1408,Male,Inner Regional Australia,71,2018,7,Multiple
1,100,60,Male,Inner Regional Australia,27,2018,7,Multiple
2,100,147,Male,Inner Regional Australia,32,2018,7,Single
19,100,1170,Female,Inner Regional Australia,71,2018,7,Multiple
6,100,360,Male,Outer Regional Australia,80,2018,7,Multiple
2,50,155,Male,Major Cities of Australia,19,2018,6,Single
3,110,195,Male,Outer Regional Australia,25,2018,6,Single
19,100,1140,Male,Inner Regional Australia,25,2018,6,Single
23,100,1430,Male,Outer Regional Australia,20,2018,6,Single
23,70,1380,Male,Major Cities of Australia,24,2018,6,Single
20,60,1200,Male,Major Cities of Australia,22,2018,6,Multiple
0,110,0,Female,Major Cities of Australia,32,2018,6,Multiple
1,70,95,Male,Major Cities of Australia,46,2018,6,Single
19,100,1140,Male,Inner Regional Australia,52,2018,6,Single
5,80,345,Male,Inner Regional Australia,42,2018,6,Single
20,100,1210,Male,Outer Regional Australia,47,2018,6,Single
4,100,240,Male,Outer Regional Australia,19,2018,6,Single
4,110,240,Male,Remote Australia,33,2018,6,Single
11,100,690,Male,Outer Regional Australia,78,2018,6,Single
15,60,900,Female,Inner Regional Australia,22,2018,6,Multiple
10,110,622,Male,Outer Regional Australia,30,2018,6,Single
12,60,730,Male,Inner Regional Australia,35,2018,6,Multiple
7,100,420,Male,Inner Regional Australia,32,2018,6,Single
11,110,697,Male,Inner Regional Australia,36,2018,6,Multiple
15,80,900,Male,Inner Regional Australia,44,2018,6,Multiple
7,100,440,Male,Inner Regional Australia,50,2018,6,Single
7,100,460,Male,Inner Regional Australia,40,2018,6,Single
2,50,120,Male,Very Remote Australia,20,2018,6,Single
12,100,720,Male,Outer Regional Australia,59,2018,6,Multiple
9,100,576,Female,Inner Regional Australia,55,2018,6,Multiple
11,80,660,Male,Inner Regional Australia,50,2018,6,Single
16,60,960,Female,Inner Regional Australia,50,2018,6,Multiple
10,100,650,Male,Outer Regional Australia,72,2018,6,Multiple
6,80,360,Male,Inner Regional Australia,67,2018,6,Multiple
10,110,630,Male,Inner Regional Australia,76,2018,6,Single
17,100,1020,Male,Outer Regional Australia,22,2018,6,Multiple
17,100,1020,Female,Outer Regional Australia,24,2018,6,Multiple
17,90,1055,Male,Inner Regional Australia,22,2018,6,Multiple
9,80,550,Female,Inner Regional Australia,35,2018,6,Single
1,60,84,Male,Major Cities of Australia,26,2018,6,Single
8,70,480,Female,Inner Regional Australia,36,2018,6,Single
12,110,765,Male,Inner Regional Australia,33,2018,6,Single
17,100,1070,Male,Inner Regional Australia,39,2018,6,Multiple
6,60,390,Male,Major Cities of Australia,31,2018,6,Multiple
8,100,480,Male,Remote Australia,34,2018,6,Multiple
15,100,930,Male,Inner Regional Australia,34,2018,6,Multiple
11,100,710,Male,Inner Regional Australia,29,2018,6,Multiple
13,110,799,Male,Very Remote Australia,32,2018,6,Single
13,100,828,Male,Inner Regional Australia,36,2018,6,Multiple
6,100,360,Male,Inner Regional Australia,50,2018,6,Multiple
10,110,648,Male,Outer Regional Australia,57,2018,6,Multiple
16,100,960,Male,Outer Regional Australia,60,2018,6,Multiple
4,100,240,Male,Major Cities of Australia,61,2018,6,Multiple
14,80,840,Male,Major Cities of Australia,40,2018,6,Single
11,100,670,Male,Inner Regional Australia,56,2018,6,Multiple
14,60,840,Male,Major Cities of Australia,47,2018,6,Multiple
10,100,630,Male,Major Cities of Australia,61,2018,6,Multiple
12,100,762,Male,Inner Regional Australia,49,2018,6,Single
12,100,777,Male,Inner Regional Australia,71,2018,6,Single
16,80,965,Male,Major Cities of Australia,65,2018,6,Multiple
19,50,1195,Male,Major Cities of Australia,77,2018,6,Single
18,70,1086,Female,Remote Australia,59,2018,6,Single
21,60,1298,Male,Remote Australia,62,2018,6,Single
18,70,1095,Male,Major Cities of Australia,54,2018,6,Single
5,70,316,Male,Major Cities of Australia,24,2018,6,Single
23,110,1386,Male,Very Remote Australia,32,2018,6,Single
23,50,1438,Female,Outer Regional Australia,55,2018,6,Single
8,60,530,Male,Major Cities of Australia,80,2018,6,Single
20,80,1230,Male,Major Cities of Australia,69,2018,6,Single
10,50,600,Male,Major Cities of Australia,39,2018,6,Single
13,50,780,Male,Major Cities of Australia,82,2018,6,Single
7,60,420,Female,Major Cities of Australia,33,2018,6,Single
6,60,360,Male,Major Cities of Australia,21,2018,6,Single
7,60,431,Male,Major Cities of Australia,69,2018,6,Single
17,60,1070,Male,Major Cities of Australia,72,2018,6,Single
6,60,410,Male,Major Cities of Australia,67,2018,6,Single
7,70,420,Female,Major Cities of Australia,67,2018,6,Multiple
19,50,1185,Female,Major Cities of Australia,79,2018,6,Multiple
19,100,1140,Male,Inner Regional Australia,26,2018,6,Single
11,60,686,Female,Major Cities of Australia,91,2018,6,Multiple
20,110,1213,Male,Inner Regional Australia,25,2018,5,Single
2,100,155,Male,Inner Regional Australia,24,2018,5,Single
21,100,1280,Male,Outer Regional Australia,22,2018,5,Single
23,100,1400,Male,Outer Regional Australia,18,2018,5,Single
1,80,102,Male,Major Cities of Australia,23,2018,5,Single
18,80,1085,Female,Outer Regional Australia,75,2018,5,Multiple
19,100,1155,Male,Outer Regional Australia,28,2018,5,Single
2,50,170,Male,Major Cities of Australia,37,2018,5,Single
22,80,1350,Male,Outer Regional Australia,34,2018,5,Single
20,60,1200,Female,Major Cities of Australia,54,2018,5,Multiple
19,60,1170,Male,Major Cities of Australia,49,2018,5,Single
21,110,1265,Male,Outer Regional Australia,42,2018,5,Single
2,110,170,Male,Inner Regional Australia,44,2018,5,Single
5,100,345,Male,Inner Regional Australia,50,2018,5,Single
2,80,150,Female,Inner Regional Australia,41,2018,5,Single
18,80,1085,Female,Outer Regional Australia,64,2018,5,Multiple
22,80,1365,Male,Major Cities of Australia,19,2018,5,Single
23,60,1400,Male,Major Cities of Australia,19,2018,5,Single
18,100,1080,Male,Outer Regional Australia,22,2018,5,Single
20,100,1254,Male,Outer Regional Australia,26,2018,5,Single
21,100,1260,Male,Inner Regional Australia,30,2018,5,Single
23,80,1400,Male,Major Cities of Australia,32,2018,5,Multiple
18,110,1110,Male,Outer Regional Australia,58,2018,5,Multiple
20,60,1235,Male,Major Cities of Australia,51,2018,5,Multiple
23,10,1384,Male,Inner Regional Australia,41,2018,5,Single
20,110,1244,Female,Very Remote Australia,47,2018,5,Single
21,60,1260,Male,Inner Regional Australia,43,2018,5,Single
11,100,665,Female,Outer Regional Australia,15,2018,5,Single
16,100,978,Male,Outer Regional Australia,28,2018,5,Multiple
8,110,495,Female,Outer Regional Australia,33,2018,5,Single
10,100,630,Male,Remote Australia,62,2018,5,Single
14,50,843,Male,Major Cities of Australia,58,2018,5,Multiple
13,100,818,Male,Very Remote Australia,58,2018,5,Single
10,100,640,Male,Outer Regional Australia,64,2018,5,Single
14,100,840,Female,Outer Regional Australia,46,2018,5,Single
8,100,533,Male,Inner Regional Australia,67,2018,5,Multiple
14,110,840,Male,Outer Regional Australia,17,2018,5,Single
8,130,485,Male,Remote Australia,86,2018,5,Multiple
11,50,670,Male,Inner Regional Australia,92,2018,5,Single
11,60,700,Male,Inner Regional Australia,83,2018,5,Multiple
15,50,918,Male,Inner Regional Australia,77,2018,5,Multiple
8,50,525,Male,Major Cities of Australia,75,2018,5,Multiple
10,100,600,Female,Inner Regional Australia,81,2018,5,Single
10,100,600,Male,Inner Regional Australia,75,2018,5,Multiple
10,100,650,Male,Inner Regional Australia,75,2018,5,Multiple
17,70,1020,Male,Major Cities of Australia,25,2018,5,Multiple
16,100,960,Male,Outer Regional Australia,23,2018,5,Multiple
9,80,540,Male,Major Cities of Australia,22,2018,5,Multiple
13,100,820,Male,Inner Regional Australia,22,2018,5,Single
14,70,878,Male,Major Cities of Australia,23,2018,5,Single
15,110,911,Male,Inner Regional Australia,31,2018,5,Single
15,70,924,Male,Major Cities of Australia,37,2018,5,Multiple
7,100,465,Female,Major Cities of Australia,36,2018,5,Multiple
7,100,465,Female,Major Cities of Australia,34,2018,5,Multiple
14,100,878,Male,Inner Regional Australia,57,2018,5,Multiple
9,110,580,Male,Outer Regional Australia,48,2018,5,Single
9,100,570,Male,Inner Regional Australia,41,2018,5,Multiple
9,100,560,Male,Inner Regional Australia,43,2018,5,Single
13,100,780,Male,Inner Regional Australia,46,2018,5,Single
11,80,718,Male,Inner Regional Australia,54,2018,5,Multiple
7,60,470,Female,Inner Regional Australia,43,2018,5,Multiple
13,100,815,Male,Inner Regional Australia,57,2018,5,Multiple
13,110,809,Male,Inner Regional Australia,65,2018,5,Single
8,110,500,Male,Outer Regional Australia,66,2018,5,Multiple
7,100,465,Male,Outer Regional Australia,74,2018,5,Single
1,80,60,Male,Inner Regional Australia,18,2018,5,Single
19,50,1160,Female,Very Remote Australia,33,2018,5,Single
19,60,1140,Male,Outer Regional Australia,8,2018,5,Single
23,50,1390,Male,Inner Regional Australia,27,2018,5,Single
18,50,1085,Male,Major Cities of Australia,73,2018,5,Single
12,60,770,Male,Major Cities of Australia,81,2018,5,Single
12,60,720,Male,Major Cities of Australia,61,2018,5,Single
10,50,656,Male,Major Cities of Australia,84,2018,5,Single
11,40,705,Male,Inner Regional Australia,78,2018,5,Single
10,70,630,Female,Major Cities of Australia,85,2018,5,Single
6,60,410,Male,Inner Regional Australia,83,2018,5,Single
8,80,480,Female,Remote Australia,84,2018,5,Single
7,80,420,Female,Major Cities of Australia,14,2018,5,Single
18,80,1085,Female,Outer Regional Australia,74,2018,5,Multiple
18,80,1085,Female,Outer Regional Australia,71,2018,5,Multiple
7,40,475,Male,Major Cities of Australia,31,2018,5,Single
6,60,360,Female,Major Cities of Australia,51,2018,5,Single
22,50,1320,Male,Outer Regional Australia,25,2018,5,Single
20,100,1200,Male,Very Remote Australia,64,2018,5,Single
15,60,900,Male,Major Cities of Australia,15,2018,5,Multiple
10,60,620,Male,Inner Regional Australia,78,2018,5,Multiple
11,100,715,Male,Major Cities of Australia,78,2018,5,Multiple
18,100,1086,Male,Major Cities of Australia,0,2018,4,Multiple
23,100,1429,Male,Major Cities of Australia,0,2018,4,Single
1,110,60,Male,Outer Regional Australia,16,2018,4,Single
3,50,190,Male,Major Cities of Australia,24,2018,4,Single
18,50,1130,Male,Inner Regional Australia,24,2018,4,Single
18,50,1130,Male,Inner Regional Australia,24,2018,4,Single
5,110,344,Male,Remote Australia,19,2018,4,Single
22,60,1320,Female,Major Cities of Australia,22,2018,4,Single
18,50,1090,Male,Inner Regional Australia,20,2018,4,Multiple
4,60,240,Male,Inner Regional Australia,56,2018,4,Single
5,110,344,Male,Remote Australia,27,2018,4,Single
5,110,310,Male,Outer Regional Australia,36,2018,4,Multiple
1,80,71,Female,Major Cities of Australia,32,2018,4,Multiple
1,80,71,Male,Major Cities of Australia,38,2018,4,Multiple
19,110,1187,Male,Outer Regional Australia,28,2018,4,Single
0,100,0,Male,Inner Regional Australia,45,2018,4,Single
20,100,1230,Male,Outer Regional Australia,43,2018,4,Single
0,50,10,Male,Inner Regional Australia,23,2018,4,Single
1,60,75,Male,Major Cities of Australia,17,2018,4,Multiple
20,100,1200,Male,Remote Australia,19,2018,4,Single
22,110,1350,Male,Very Remote Australia,35,2018,4,Single
0,50,55,Male,Inner Regional Australia,34,2018,4,Single
0,50,55,Male,Inner Regional Australia,29,2018,4,Single
1,110,90,Male,Major Cities of Australia,38,2018,4,Single
18,110,1110,Female,Very Remote Australia,26,2018,4,Multiple
3,110,225,Male,Outer Regional Australia,32,2018,4,Multiple
18,100,1080,Male,Remote Australia,41,2018,4,Multiple
5,60,320,Male,Major Cities of Australia,53,2018,4,Multiple
9,60,545,Male,Major Cities of Australia,94,2018,4,Multiple
11,80,690,Male,Major Cities of Australia,83,2018,4,Multiple
15,100,930,Male,Inner Regional Australia,84,2018,4,Single
8,110,495,Female,Outer Regional Australia,37,2018,4,Single
14,60,840,Male,Inner Regional Australia,36,2018,4,Single
17,70,1020,Male,Major Cities of Australia,31,2018,4,Single
9,110,544,Male,Very Remote Australia,28,2018,4,Single
12,100,725,Female,Inner Regional Australia,52,2018,4,Single
11,110,688,Male,Inner Regional Australia,64,2018,4,Single
15,100,930,Male,Very Remote Australia,62,2018,4,Single
10,80,610,Male,Inner Regional Australia,57,2018,4,Multiple
9,80,545,Female,Major Cities of Australia,63,2018,4,Multiple
10,110,630,Male,Very Remote Australia,59,2018,4,Multiple
9,100,580,Male,Inner Regional Australia,54,2018,4,Single
12,110,750,Male,Remote Australia,65,2018,4,Single
16,50,970,Male,Major Cities of Australia,89,2018,4,Multiple
15,100,930,Female,Remote Australia,70,2018,4,Multiple
12,110,720,Male,Outer Regional Australia,36,2018,4,Multiple
11,110,660,Female,Remote Australia,1,2018,4,Single
15,60,930,Male,Major Cities of Australia,25,2018,4,Multiple
16,80,1005,Female,Inner Regional Australia,19,2018,4,Multiple
16,70,967,Male,Major Cities of Australia,23,2018,4,Multiple
9,100,585,Male,Outer Regional Australia,19,2018,4,Single
11,110,688,Female,Outer Regional Australia,35,2018,4,Multiple
11,110,688,Male,Outer Regional Australia,38,2018,4,Multiple
16,60,981,Male,Major Cities of Australia,62,2018,4,Multiple
14,60,840,Female,Outer Regional Australia,54,2018,4,Single
10,100,615,Male,Inner Regional Australia,51,2018,4,Multiple
17,110,1055,Male,Inner Regional Australia,40,2018,4,Single
9,100,560,Female,Inner Regional Australia,56,2018,4,Multiple
17,80,1040,Female,Major Cities of Australia,51,2018,4,Multiple
8,100,480,Female,Inner Regional Australia,63,2018,4,Multiple
11,60,665,Male,Inner Regional Australia,48,2018,4,Multiple
11,100,660,Female,Outer Regional Australia,64,2018,4,Single
13,60,820,Male,Major Cities of Australia,43,2018,4,Multiple
13,100,830,Female,Outer Regional Australia,63,2018,4,Single
12,110,750,Male,Outer Regional Australia,61,2018,4,Single
16,80,960,Male,Inner Regional Australia,72,2018,4,Single
11,100,680,Male,Outer Regional Australia,67,2018,4,Single
13,110,803,Male,Very Remote Australia,74,2018,4,Single
7,60,435,Male,Major Cities of Australia,70,2018,4,Single
6,20,360,Male,Major Cities of Australia,65,2018,4,Single
22,80,1320,Male,Major Cities of Australia,33,2018,4,Single
14,60,880,Female,Major Cities of Australia,61,2018,4,Single
16,60,972,Female,Major Cities of Australia,68,2018,4,Single
9,50,554,Male,Inner Regional Australia,84,2018,4,Single
15,100,940,Male,Major Cities of Australia,82,2018,4,Single
10,50,610,Male,Major Cities of Australia,85,2018,4,Single
7,50,459,Male,Major Cities of Australia,79,2018,4,Single
19,100,1140,Male,Inner Regional Australia,70,2018,4,Multiple
19,100,1140,Female,Inner Regional Australia,68,2018,4,Multiple
17,60,1020,Male,Major Cities of Australia,59,2018,4,Single
13,80,789,Female,Major Cities of Australia,59,2018,4,Single
19,60,1140,Male,Inner Regional Australia,24,2018,4,Single
18,50,1100,Female,Major Cities of Australia,92,2018,4,Single
18,70,1117,Male,Major Cities of Australia,27,2018,4,Multiple
1,110,60,Male,Outer Regional Australia,17,2018,4,Single
18,100,1125,Male,Outer Regional Australia,18,2018,4,Multiple
11,50,693,Male,Major Cities of Australia,86,2018,4,Multiple
0,100,0,Male,Major Cities of Australia,16,2018,3,Single
4,100,296,Male,Major Cities of Australia,22,2018,3,Single
3,50,210,Male,Major Cities of Australia,21,2018,3,Single
19,60,1140,Female,Inner Regional Australia,20,2018,3,Single
23,100,1380,Male,Inner Regional Australia,19,2018,3,Single
5,70,300,Male,Major Cities of Australia,21,2018,3,Multiple
3,100,180,Male,Remote Australia,23,2018,3,Single
1,80,105,Female,Major Cities of Australia,24,2018,3,Single
2,60,150,Female,Remote Australia,18,2018,3,Single
2,60,120,Male,Remote Australia,19,2018,3,Single
18,50,1135,Male,Inner Regional Australia,87,2018,3,Multiple
22,80,1367,Male,Inner Regional Australia,32,2018,3,Single
3,60,180,Female,Major Cities of Australia,26,2018,3,Multiple
5,60,320,Male,Major Cities of Australia,26,2018,3,Single
18,60,1080,Male,Inner Regional Australia,4,2018,3,Single
21,100,1260,Male,Inner Regional Australia,27,2018,3,Multiple
20,100,1200,Male,Outer Regional Australia,42,2018,3,Single
18,50,1130,Male,Major Cities of Australia,26,2018,3,Multiple
20,70,1236,Male,Major Cities of Australia,20,2018,3,Multiple
22,100,1320,Male,Outer Regional Australia,22,2018,3,Single
3,100,210,Male,Inner Regional Australia,19,2018,3,Single
23,60,1380,Female,Inner Regional Australia,17,2018,3,Single
1,80,60,Male,Inner Regional Australia,30,2018,3,Single
18,80,1123,Male,Inner Regional Australia,33,2018,3,Single
23,60,1410,Female,Inner Regional Australia,28,2018,3,Single
23,80,1410,Male,Major Cities of Australia,37,2018,3,Single
12,110,760,Female,Remote Australia,21,2018,3,Single
10,100,600,Male,Outer Regional Australia,34,2018,3,Multiple
12,80,765,Male,Outer Regional Australia,35,2018,3,Single
